track_name,element,album,lyrics,line
TANTRUM,Chorus,Entertainment,I'm fucked and hope you're proud,18
TANTRUM,Chorus,Entertainment,"While you follow around, around round round round",19
TANTRUM,Chorus,Entertainment,"You might also likeSo, excuse my tantrum",20
TANTRUM,Chorus,Entertainment,Can't you see I've got my hands full?,21
TANTRUM,Verse 2,Entertainment,I'm getting texts from idols I've looked up to since 15,22
TANTRUM,Verse 2,Entertainment,But now people use my friends to try to get to me (Fuck you),23
TANTRUM,Verse 2,Entertainment,"But we don't know you, you don't know we",24
TANTRUM,Verse 2,Entertainment,We're freaked out and fragile,25
TANTRUM,Verse 2,Entertainment,It's become more than a hassle,26
TANTRUM,Verse 2,Entertainment,But I'll tell you:,27
TANTRUM,Pre-Chorus 2,Entertainment,I resent the party scene,28
TANTRUM,Pre-Chorus 2,Entertainment,With a part of me that's hard to see,29
TANTRUM,Pre-Chorus 2,Entertainment,It's turned my starry friends,30
TANTRUM,Pre-Chorus 2,Entertainment,To uninspired's lacking symmetry,31
TANTRUM,Pre-Chorus 2,Entertainment,I resent the party scene,32
TANTRUM,Pre-Chorus 2,Entertainment,With a part of me that's hard to see,33
TANTRUM,Pre-Chorus 2,Entertainment,It's turned my starry friends,34
TANTRUM,Pre-Chorus 2,Entertainment,To uninspired's lacking symmetry,35
TANTRUM,Chorus,Entertainment,"Hey, look what you've done now",36
TANTRUM,Chorus,Entertainment,I'm fucked and hope you're proud,37
TANTRUM,Chorus,Entertainment,"While you follow around, around round round round",38
TANTRUM,Chorus,Entertainment,"Hey, look what you've done now",39
TANTRUM,Chorus,Entertainment,I'm fucked and hope you're proud,40
TANTRUM,Chorus,Entertainment,"While you follow around, around round round round",41
TANTRUM,Bridge,Entertainment,Loud gets lonely,42
TANTRUM,Bridge,Entertainment,Loud gets lonely,43
TANTRUM,Bridge,Entertainment,Loud gets lonely,44
TANTRUM,Bridge,Entertainment,But I've just got a couple more things to say really quick,45
TANTRUM,Bridge,Entertainment,To a certain married mister,46
TANTRUM,Bridge,Entertainment,That tried to move on my missus (Cam),47
TANTRUM,Bridge,Entertainment,Try to come around again,48
TANTRUM,Bridge,Entertainment,You'll catch some swings and no misses,49
TANTRUM,Bridge,Entertainment,And to the rest,50
TANTRUM,Bridge,Entertainment,I'll keep them nameless,51
TANTRUM,Bridge,Entertainment,"-Nah fuck it, here we go:",52
TANTRUM,Bridge,Entertainment,It's Richard and Clayton,53
TANTRUM,Bridge,Entertainment,"And John-shit Will, yeah, y'all made it",54
TANTRUM,Bridge,Entertainment,And if I see you in person,55
TANTRUM,Bridge,Entertainment,I'm taking teeth,56
TANTRUM,Bridge,Entertainment,"Trust, you've earned this",57
TANTRUM,Outro,Entertainment,"Thank you for coming by, today was a really good day",58
Crybaby,Verse 1,Entertainment,I just want to be invisible with you,1
Crybaby,Verse 1,Entertainment,I drift in and out of time zones with you,2
Crybaby,Verse 1,Entertainment,Just squeeze me until my skin turns to dark blue,3
Crybaby,Verse 1,Entertainment,My pity party's not the same without you,4
Crybaby,Chorus,Entertainment,I don't wanna be your crybaby,5
Crybaby,Chorus,Entertainment,I don't wanna be your crybaby now,6
Crybaby,Chorus,Entertainment,I don't wanna be your crybaby,7
Crybaby,Chorus,Entertainment,I don't wanna be your crybaby now,8
Crybaby,Verse 2,Entertainment,You're the morning I can't wait to wake to,9
Crybaby,Verse 2,Entertainment,After chasing you through my dreams in bloom,10
Crybaby,Verse 2,Entertainment,I'll please you until you're sick of me in full,11
Crybaby,Verse 2,Entertainment,Maybe I can sleep through my mood 'til June,12
Crybaby,Chorus,Entertainment,I don't wanna be your crybaby,13
Crybaby,Chorus,Entertainment,I don't wanna be your crybaby now,14
Crybaby,Chorus,Entertainment,I don't wanna be your crybaby,15
Crybaby,Chorus,Entertainment,I don't wanna be your crybaby now,16
Crybaby,Chorus,Entertainment,I don't wanna be your crybaby,17
Crybaby,Chorus,Entertainment,I don't wanna be your crybaby now,18
Crybaby,Chorus,Entertainment,I don't wanna be your crybaby,19
Crybaby,Chorus,Entertainment,I don't wanna be your crybaby now,20
Crybaby,Chorus,Entertainment,You might also like,21
Crybaby,Bridge,Entertainment,"Now I'm squinting at life through my sad, sour vision",22
Crybaby,Bridge,Entertainment,Your silent sting concretely left my face twisted,23
Crybaby,Bridge,Entertainment,Your mess in my chest has me stressed and depressed,24
Crybaby,Bridge,Entertainment,Do your eyes miss my name,25
Crybaby,Bridge,Entertainment,"When you check on your texts, or not?",26
Crybaby,Bridge,Entertainment,"Nothing, nothing good comes from late night thinking",27
Crybaby,Bridge,Entertainment,"Don't you, don't you know it's that gloom boy season?",28
Crybaby,Bridge,Entertainment,"Nothing, nothing good comes from late night thinking",29
Crybaby,Bridge,Entertainment,I thought I told you it's that gloom boy season?,30
Crybaby,Chorus,Entertainment,I don't wanna be your crybaby,31
Crybaby,Chorus,Entertainment,I don't wanna be your crybaby now,32
Crybaby,Chorus,Entertainment,I don't wanna be your crybaby,33
Crybaby,Chorus,Entertainment,I don't wanna be your crybaby now,34
Crybaby,Chorus,Entertainment,I don't wanna be your crybaby,35
Crybaby,Chorus,Entertainment,I don't wanna be your crybaby now,36
Crybaby,Chorus,Entertainment,I don't wanna be your crybaby,37
Crybaby,Chorus,Entertainment,I don't wanna be your crybaby now,38
Crybaby,Chorus,Entertainment,I don't wanna be your crybaby,39
Crybaby,Chorus,Entertainment,I don't wanna be your crybaby now,40
Sleep Alone,Verse 1,Entertainment,You hold me by the heart and you wear my soul,1
Sleep Alone,Verse 1,Entertainment,Last week showed me I'm scared to be all alone,2
Sleep Alone,Verse 1,Entertainment,"I'm selling out to the dream, I'll be cool on my own",3
Sleep Alone,Verse 1,Entertainment,"I feel dead and a half, but you're making me laugh",4
Sleep Alone,Pre-Chorus,Entertainment,"You're the lucid, plain view Cupid found",5
Sleep Alone,Pre-Chorus,Entertainment,You're the blueprint to my stupid sounds,6
Sleep Alone,Chorus,Entertainment,My face feels hot and blue,7
Sleep Alone,Chorus,Entertainment,My hands still count on you to let me down,8
Sleep Alone,Chorus,Entertainment,Articulate and lonely enough for the two of us,9
Sleep Alone,Chorus,Entertainment,"If you want, if you want, if you want to",10
Sleep Alone,Chorus,Entertainment,"You can call me on my phone, I'll run to you",11
Sleep Alone,Chorus,Entertainment,You won't ever have to sleep alone,12
Sleep Alone,Chorus,Entertainment,"You can call me on my phone, I'll come to you",13
Sleep Alone,Chorus,Entertainment,"You won't ever have to sleep, sleep, sleep alone",14
Sleep Alone,Verse 2,Entertainment,Living in the dark makes our light seem cold,15
Sleep Alone,Verse 2,Entertainment,"I distract myself awake, but in my dreams you're playing our song",16
Sleep Alone,Verse 2,Entertainment,"I'll tell my friends we made amends, tying up loose ends, they're not sold",17
Sleep Alone,Verse 2,Entertainment,"But if you want it you can have it, you can have me in full",18
Sleep Alone,Verse 2,Entertainment,You might also like,19
Sleep Alone,Pre-Chorus,Entertainment,"You're the lucid, plain view Cupid found",20
Sleep Alone,Pre-Chorus,Entertainment,You're the blueprint to my stupid sounds,21
Sleep Alone,Chorus,Entertainment,My face feels hot and blue,22
Sleep Alone,Chorus,Entertainment,My hands still count on you to let me down,23
Sleep Alone,Chorus,Entertainment,Articulate and lonely enough for the two of us,24
Sleep Alone,Chorus,Entertainment,"If you want, if you want, if you want to",25
Sleep Alone,Chorus,Entertainment,"You can call me on my phone, I'll run to you",26
Sleep Alone,Chorus,Entertainment,You won't ever have to sleep alone,27
Sleep Alone,Chorus,Entertainment,"You can call me on my phone, I'll come to you",28
Sleep Alone,Chorus,Entertainment,"You won't ever have to sleep, sleep, sleep alone",29
Sleep Alone,Pre-Chorus,Entertainment,"You're the lucid, plain view Cupid found",30
Sleep Alone,Pre-Chorus,Entertainment,You're the blueprint to my stupid sounds,31
Sleep Alone,Chorus,Entertainment,My face feels hot and blue,32
Sleep Alone,Chorus,Entertainment,When I'm alone with you,33
Sleep Alone,Chorus,Entertainment,Loneliness was built for two,34
Sleep Alone,Chorus,Entertainment,"Do you want, do you want, do you want to",35
Sleep Alone,Chorus,Entertainment,"You can call me on my phone, I'll run to you",36
Sleep Alone,Chorus,Entertainment,You won't ever have to sleep alone,37
Sleep Alone,Chorus,Entertainment,"You can call me on my phone, I'll come to you",38
Sleep Alone,Chorus,Entertainment,"You won't ever have to sleep, sleep, sleep alone",39
Sleep Alone,Outro,Entertainment,My face feels hot and blue,40
Sleep Alone,Outro,Entertainment,When I'm alone with you,41
Sleep Alone,Outro,Entertainment,My face feels hot and blue,42
Sleep Alone,Outro,Entertainment,When I'm alone with you,43
Sleep Alone,Outro,Entertainment,My face feels hot and blue,44
Sleep Alone,Outro,Entertainment,When I'm alone with you,45
Sleep Alone,Outro,Entertainment,My face feels hot and blue,46
Sleep Alone,Outro,Entertainment,When I'm alone with you,47
Cherry Red,Verse,FANDOM,Cherry red,1
Cherry Red,Verse,FANDOM,You know I'd die for you,2
Cherry Red,Verse,FANDOM,Sour green,3
Cherry Red,Verse,FANDOM,We both lost me,4
Cherry Red,Verse,FANDOM,Now I don't want your sex,5
Cherry Red,Verse,FANDOM,And I don't want their money,6
Cherry Red,Verse,FANDOM,I don't want my life since you changed your mind,7
Cherry Red,Verse,FANDOM,I never wanted nothing but honesty,8
Cherry Red,Verse,FANDOM,When you slipped the curse you loved me,9
Cherry Red,Chorus,FANDOM,Cherry red,10
Cherry Red,Chorus,FANDOM,You know I'd die for you,11
Cherry Red,Chorus,FANDOM,Cherry red,12
Cherry Red,Chorus,FANDOM,You know I'd die for youYou might also like,13
Watch What Happens Next,Verse 1,FANDOM,I wanna be a millionaire before I'm 30,1
Watch What Happens Next,Verse 1,FANDOM,But saying that out loud is probably gonna hurt me,2
Watch What Happens Next,Verse 1,FANDOM,Got nothing from my label,3
Watch What Happens Next,Verse 1,FANDOM,"Bitch, pay me what you owe me",4
Watch What Happens Next,Verse 1,FANDOM,"If you play guitar, you can't want things",5
Watch What Happens Next,Verse 1,FANDOM,And if you really love me,6
Watch What Happens Next,Verse 1,FANDOM,You should want the best for me,7
Watch What Happens Next,Verse 1,FANDOM,Everyone is sad when,8
Watch What Happens Next,Verse 1,FANDOM,When bands break up,9
Watch What Happens Next,Verse 1,FANDOM,"Well, guess, guess, guess, guess what?",10
Watch What Happens Next,Verse 1,FANDOM,They're defeated as fuck,11
Watch What Happens Next,Verse 1,FANDOM,Shamed out of money,12
Watch What Happens Next,Verse 1,FANDOM,By their own culture,13
Watch What Happens Next,Verse 1,FANDOM,Nice to fucking meet you,14
Watch What Happens Next,Verse 1,FANDOM,Let's get a little see-through,15
Watch What Happens Next,Verse 1,FANDOM,"Watch what happens next, yeah, yeah",16
Watch What Happens Next,Pre-Chorus,FANDOM,"I like cool shirts, I like cold rings",17
Watch What Happens Next,Pre-Chorus,FANDOM,"I want a big house, I want nice things",18
Watch What Happens Next,Pre-Chorus,FANDOM,I want jet packs for all my friends,19
Watch What Happens Next,Pre-Chorus,FANDOM,"I want a big house, I want nice things",20
Watch What Happens Next,Chorus,FANDOM,You don't love me the same,21
Watch What Happens Next,Chorus,FANDOM,It's such a fucking shame,22
Watch What Happens Next,Chorus,FANDOM,I don't deserve as much,23
Watch What Happens Next,Chorus,FANDOM,As all your pop faves,24
Watch What Happens Next,Chorus,FANDOM,You wanna hear my art,25
Watch What Happens Next,Chorus,FANDOM,But only on your terms,26
Watch What Happens Next,Chorus,FANDOM,So learn these fucking words,27
Watch What Happens Next,Chorus,FANDOM,You might also like,28
Watch What Happens Next,Post-Chorus,FANDOM,"I like cool shirts, I like cold rings",29
Watch What Happens Next,Post-Chorus,FANDOM,"I want a big house, I want nice things",30
Watch What Happens Next,Post-Chorus,FANDOM,I want jet packs for all my friends,31
Watch What Happens Next,Post-Chorus,FANDOM,"I want a big house, I want nice things",32
Watch What Happens Next,Verse 2,FANDOM,I don't think people realize how they're fucking us up,33
Watch What Happens Next,Verse 2,FANDOM,"I put autotune on ""Worst"" and caught all their disgust",34
Watch What Happens Next,Verse 2,FANDOM,Hip hop can do whatever it wants,35
Watch What Happens Next,Verse 2,FANDOM,Like make country songs and hit number one,36
Watch What Happens Next,Verse 2,FANDOM,"And that's fucking awesome, we could never do that",37
Watch What Happens Next,Verse 2,FANDOM,All the fans that like us need an easy fucking format,38
Watch What Happens Next,Verse 2,FANDOM,"They would boo that, they'd abuse that",39
Watch What Happens Next,Verse 2,FANDOM,It's a cultural hold-back,40
Watch What Happens Next,Pre-Chorus,FANDOM,"I like cool shirts, I like cold rings",41
Watch What Happens Next,Pre-Chorus,FANDOM,"I want a big house, I want nice things",42
Watch What Happens Next,Pre-Chorus,FANDOM,I want jet packs for all my friends,43
Watch What Happens Next,Pre-Chorus,FANDOM,"I want a big house, I want nice things",44
Watch What Happens Next,Chorus,FANDOM,You don't love me the same,45
Watch What Happens Next,Chorus,FANDOM,It's such a fucking shame,46
Watch What Happens Next,Chorus,FANDOM,I don't deserve as much,47
Watch What Happens Next,Chorus,FANDOM,As all your pop faves,48
Watch What Happens Next,Chorus,FANDOM,You wanna hear my art,49
Watch What Happens Next,Chorus,FANDOM,But only on your terms,50
Watch What Happens Next,Chorus,FANDOM,So learn these fucking words,51
Watch What Happens Next,Bridge,FANDOM,"Let me get this straight, you want a say",52
Watch What Happens Next,Bridge,FANDOM,"In how well I live, if my life's okay",53
Watch What Happens Next,Bridge,FANDOM,Do I get a car? Hope it's not too nice,54
Watch What Happens Next,Bridge,FANDOM,Tell me everything you're comfortable with and I'll comply,55
Watch What Happens Next,Bridge,FANDOM,"Can I pay rent? Sure, but not much else",56
Watch What Happens Next,Bridge,FANDOM,Can I try new sounds? Go fuck yourself,57
Watch What Happens Next,Bridge,FANDOM,"Tell me what I get, tell me what I earn",58
Watch What Happens Next,Bridge,FANDOM,Tell me all the things you want and I will give up me for you,59
Watch What Happens Next,Chorus,FANDOM,You don't love me the same,60
Watch What Happens Next,Chorus,FANDOM,It's such a fucking shame,61
Watch What Happens Next,Chorus,FANDOM,I don't deserve as much,62
Watch What Happens Next,Chorus,FANDOM,As all your pop faves,63
Watch What Happens Next,Chorus,FANDOM,You wanna hear my art,64
Watch What Happens Next,Chorus,FANDOM,But only on your terms,65
Watch What Happens Next,Chorus,FANDOM,So learn these fucking words,66
Watch What Happens Next,Chorus,FANDOM,You don't love me the same,67
Watch What Happens Next,Chorus,FANDOM,It's such a fucking shame,68
Watch What Happens Next,Chorus,FANDOM,I'll never be enough,69
Watch What Happens Next,Chorus,FANDOM,Until it's too late,70
Watch What Happens Next,Chorus,FANDOM,You wanna hear my art,71
Watch What Happens Next,Chorus,FANDOM,But only on your terms,72
Watch What Happens Next,Chorus,FANDOM,So learn these fucking words,73
Watch What Happens Next,Post-Chorus,FANDOM,"I like cool shirts, I like cold rings",74
Watch What Happens Next,Post-Chorus,FANDOM,"I want a big house, I want nice things",75
Watch What Happens Next,Post-Chorus,FANDOM,I want jet packs for all my friends,76
Watch What Happens Next,Post-Chorus,FANDOM,"I want a big house, I want nice things",77
Dream Boy,Chorus,FANDOM,Am I the boy you dreamed of? Oh,1
Dream Boy,Chorus,FANDOM,"Living in your subconscious, oh",2
Dream Boy,Chorus,FANDOM,Do you believe in love? Oh,3
Dream Boy,Chorus,FANDOM,And is it because of me?,4
Dream Boy,Chorus,FANDOM,Yeah‚ if it's up to me,5
Dream Boy,Chorus,FANDOM,Am I the boy you dreamed of? Oh,6
Dream Boy,Chorus,FANDOM,Living in your subconscious‚ oh,7
Dream Boy,Chorus,FANDOM,Do you believe in love? Oh,8
Dream Boy,Chorus,FANDOM,And is it because of me?,9
Dream Boy,Chorus,FANDOM,"Yeah‚ if it's up to me, say it all",10
Dream Boy,Post-Chorus,FANDOM,Am I the boy you dreamed of? Oh,11
Dream Boy,Post-Chorus,FANDOM,"Living in your subconscious, oh",12
Dream Boy,Post-Chorus,FANDOM,Do you believe in love? Oh,13
Dream Boy,Post-Chorus,FANDOM,And is it because of me?,14
Dream Boy,Post-Chorus,FANDOM,"Yeah‚ if it's up to me, say it all",15
Dream Boy,Verse,FANDOM,Build your expectations,16
Dream Boy,Verse,FANDOM,Saturated and inflated,17
Dream Boy,Verse,FANDOM,'Cause I was born to be your favorite,18
Dream Boy,Verse,FANDOM,Make me complicated,19
Dream Boy,Verse,FANDOM,I'm modern and I'm dated,20
Dream Boy,Verse,FANDOM,Because I was born to be your favorite,21
Dream Boy,Verse,FANDOM,You might also like,22
Dream Boy,Pre-Chorus,FANDOM,"Build-A-Boy, pick my pieces",23
Dream Boy,Pre-Chorus,FANDOM,Overjoyed‚ never leave your,24
Dream Boy,Pre-Chorus,FANDOM,"Heart destroyed, I'm your boy",25
Dream Boy,Pre-Chorus,FANDOM,Custom-made,26
Dream Boy,Pre-Chorus,FANDOM,Your beloved getaway,27
Dream Boy,Pre-Chorus,FANDOM,I'm your favorite holiday,28
Dream Boy,Pre-Chorus,FANDOM,You'll never be alone with me,29
Dream Boy,Chorus,FANDOM,Am I the boy you dreamed of? Oh,30
Dream Boy,Chorus,FANDOM,"Living in your subconscious, oh",31
Dream Boy,Chorus,FANDOM,Do you believe in love? Oh,32
Dream Boy,Chorus,FANDOM,And is it because of me?,33
Dream Boy,Chorus,FANDOM,"Yeah, if it's up to me",34
Dream Boy,Chorus,FANDOM,Am I the boy you dreamed of? Oh,35
Dream Boy,Chorus,FANDOM,"Living in your subconscious, oh",36
Dream Boy,Chorus,FANDOM,Do you believe in love? Oh,37
Dream Boy,Chorus,FANDOM,And is it because of me?,38
Dream Boy,Chorus,FANDOM,"Yeah, if it's up to me, say it all",39
Dream Boy,Post-Chorus,FANDOM,Am I the boy you dreamed of? Oh,40
Dream Boy,Post-Chorus,FANDOM,"Living in your subconscious, oh",41
Dream Boy,Post-Chorus,FANDOM,Do you believe in love? Oh,42
Dream Boy,Post-Chorus,FANDOM,And is it because of me?,43
Dream Boy,Post-Chorus,FANDOM,"Yeah, if it's up to me, say it all",44
Easy To Hate,Verse 1,FANDOM,Frustrate me backwards into bed,1
Easy To Hate,Verse 1,FANDOM,"My blue and green, they turned to red, oh",2
Easy To Hate,Verse 1,FANDOM,I used to save the words you said,3
Easy To Hate,Verse 1,FANDOM,In the texts that you would send when you were going to bed,4
Easy To Hate,Verse 1,FANDOM,It's like you were yellow but the lights were red,5
Easy To Hate,Verse 1,FANDOM,"We both know you'd never stop until we both fell dead, it's like",6
Easy To Hate,Pre-Chorus,FANDOM,You're selfish and a half,7
Easy To Hate,Pre-Chorus,FANDOM,And the other half is me,8
Easy To Hate,Pre-Chorus,FANDOM,Who's apparently not mad enough,9
Easy To Hate,Pre-Chorus,FANDOM,To get up and to leave,10
Easy To Hate,Chorus,FANDOM,"It's too easy to hate you, and hard to love",11
Easy To Hate,Chorus,FANDOM,"It's too easy to hate you, when was enough?",12
Easy To Hate,Chorus,FANDOM,All that I can do is fall in blame with you,13
Easy To Hate,Chorus,FANDOM,"It's too easy to hate you, hate you",14
Easy To Hate,Post-Chorus,FANDOM,You're hard to love,15
Easy To Hate,Post-Chorus,FANDOM,(You're hard to love),16
Easy To Hate,Verse 2,FANDOM,I'll change the colors on my head,17
Easy To Hate,Verse 2,FANDOM,"Worn like a mood ring past my neck, oh (oh)",18
Easy To Hate,Verse 2,FANDOM,I used to need the words you wrote,19
Easy To Hate,Verse 2,FANDOM,But now I go through the pictures I keep stuck in my phone,20
Easy To Hate,Verse 2,FANDOM,It's like cutting up the sentiment we were friends,21
Easy To Hate,Verse 2,FANDOM,"But now I'm vexed and pissed and confident, it's like",22
Easy To Hate,Verse 2,FANDOM,You might also like,23
Easy To Hate,Pre-Chorus,FANDOM,You're selfish and a half,24
Easy To Hate,Pre-Chorus,FANDOM,And the other half is me,25
Easy To Hate,Pre-Chorus,FANDOM,Who's apparently not mad enough,26
Easy To Hate,Pre-Chorus,FANDOM,To get up and to leave,27
Easy To Hate,Chorus,FANDOM,"It's too easy to hate you, and hard to love",28
Easy To Hate,Chorus,FANDOM,"It's too easy to hate you, when was enough?",29
Easy To Hate,Chorus,FANDOM,All that I can do is fall in blame with you,30
Easy To Hate,Chorus,FANDOM,"It's too easy to hate you, hate you",31
Easy To Hate,Post-Chorus,FANDOM,You're hard to love,32
Easy To Hate,Post-Chorus,FANDOM,You're hard to love,33
Easy To Hate,Bridge,FANDOM,"It's too easy to hate you, you're hard to love",34
Easy To Hate,Bridge,FANDOM,It's too easy to hate you,35
Easy To Hate,Chorus,FANDOM,"It's too easy to hate you, and hard to love",36
Easy To Hate,Chorus,FANDOM,"It's too easy to hate you, when was enough?",37
Easy To Hate,Chorus,FANDOM,All that I can do (All that I can do),38
Easy To Hate,Chorus,FANDOM,Is fall in blame with you (Is fall in blame with you),39
Easy To Hate,Chorus,FANDOM,"It's too easy to hate you, hate you",40
Easy To Hate,Outro,FANDOM,I used to save the words you said,41
Easy To Hate,Outro,FANDOM,In the texts that you would send when you were going to bed,42
Easy To Hate,Outro,FANDOM,It's like you were yellow but the lights were red,43
Easy To Hate,Outro,FANDOM,"We both know you'd never stop, you're hard to love",44
High Definition,Chorus,FANDOM,"I'd love to be in love with you enough to write a love song, mmh",1
High Definition,Chorus,FANDOM,I need to feel needed and I need it more than I let on,2
High Definition,Chorus,FANDOM,"I'll be home just thinking about it, maybe call like I used to",3
High Definition,Chorus,FANDOM,But I'll just stay alone because alone is safer than with you,4
High Definition,Verse 1,FANDOM,I like you inconveniently,5
High Definition,Verse 1,FANDOM,You're squeezing out my dopamine,6
High Definition,Verse 1,FANDOM,"Yeah, you like me in spite of me",7
High Definition,Verse 1,FANDOM,I feel these feelings quietly,8
High Definition,Verse 1,FANDOM,You're cool but inconvenient,9
High Definition,Verse 1,FANDOM,Now my energy's depleted,10
High Definition,Verse 1,FANDOM,"Take a seat, babe, if you need it",11
High Definition,Verse 1,FANDOM,Like I do 'cause I'm defeated,12
High Definition,Verse 1,FANDOM,"Now I'm cancelled, I'm whatever",13
High Definition,Verse 1,FANDOM,I'm the best thing that you'll never have,14
High Definition,Verse 1,FANDOM,Now I'm lonely,15
High Definition,Verse 1,FANDOM,"Yeah, if only I could text you",16
High Definition,Verse 1,FANDOM,But I'm holding out,17
High Definition,Chorus,FANDOM,"I'd love to be in love with you enough to write a love song, mmh",18
High Definition,Chorus,FANDOM,I need to feel needed and I need it more than I let on,19
High Definition,Chorus,FANDOM,"I'll be home just thinking about it, maybe call like I used to",20
High Definition,Chorus,FANDOM,But I'll just stay alone because alone is safer than with you,21
High Definition,Chorus,FANDOM,You might also like,22
High Definition,Verse 2,FANDOM,I know I'm not around enough to make me worth the wait,23
High Definition,Verse 2,FANDOM,It's like who wants to be close with someone who always goes away?,24
High Definition,Verse 2,FANDOM,And even when they're here it's like,25
High Definition,Verse 2,FANDOM,Where's your fucking head at?,26
High Definition,Verse 2,FANDOM,Why's it take so long to text back?,27
High Definition,Verse 2,FANDOM,You're so bad at loving people back,28
High Definition,Verse 2,FANDOM,So here's a plaque for your wall,29
High Definition,Verse 2,FANDOM,For the hall of fame of fucking off,30
High Definition,Verse 2,FANDOM,When things get weird,31
High Definition,Verse 2,FANDOM,Because I can't handle that again,32
High Definition,Verse 2,FANDOM,"It's like that, it's like that",33
High Definition,Chorus,FANDOM,"I'd love to be in love with you enough to write a love song, mmh",34
High Definition,Chorus,FANDOM,I need to feel needed and I need it more than I let on,35
High Definition,Chorus,FANDOM,"I'll be home just thinking about it, maybe call like I used to",36
High Definition,Chorus,FANDOM,But I'll just stay alone because alone is safer than with you,37
Telephone,Verse 1,FANDOM,I'd like to know your middle name,1
Telephone,Verse 1,FANDOM,Let's talk about your parents and your future dreams,2
Telephone,Verse 1,FANDOM,I'm interested but distant to a fault,3
Telephone,Verse 1,FANDOM,And I'd never want to complicate your heart,4
Telephone,Pre-Chorus,FANDOM,I've gotta let you know,5
Telephone,Pre-Chorus,FANDOM,That I think that I love you so,6
Telephone,Pre-Chorus,FANDOM,You could be my only one,7
Telephone,Pre-Chorus,FANDOM,'Cause I think that I love you so,8
Telephone,Chorus,FANDOM,I know we only just met,9
Telephone,Chorus,FANDOM,So why do I feel invested?,10
Telephone,Chorus,FANDOM,Do you feel it too?,11
Telephone,Chorus,FANDOM,Do you feel it too?,12
Telephone,Chorus,FANDOM,I can be your best yet,13
Telephone,Chorus,FANDOM,Future favorite regret,14
Telephone,Chorus,FANDOM,Do you feel it too?,15
Telephone,Chorus,FANDOM,Do you feel it too?,16
Telephone,Post-Chorus,FANDOM,So I'll just tell my telephone,17
Telephone,Post-Chorus,FANDOM,All of the above when I'm alone,18
Telephone,Post-Chorus,FANDOM,You might also like,19
Telephone,Verse 2,FANDOM,"I talk a lot, but we could fill your frames",20
Telephone,Verse 2,FANDOM,With pictures of our faces 'til we share a name,21
Telephone,Verse 2,FANDOM,I'm living on a target and you shot it with an arrow,22
Telephone,Verse 2,FANDOM,"Now I lost my self-control, I can't stop thinking",23
Telephone,Verse 2,FANDOM,And I'm thinking that I lost it,24
Telephone,Verse 2,FANDOM,All these aisles feel like miles,25
Telephone,Verse 2,FANDOM,"Where you go, I'll follow",26
Telephone,Chorus,FANDOM,I know we only just met,27
Telephone,Chorus,FANDOM,So why do I feel invested?,28
Telephone,Chorus,FANDOM,Do you feel it too?,29
Telephone,Chorus,FANDOM,Do you feel it too?,30
Telephone,Chorus,FANDOM,I can be your best yet,31
Telephone,Chorus,FANDOM,Future favorite regret,32
Telephone,Chorus,FANDOM,Do you feel it too?,33
Telephone,Chorus,FANDOM,Do you feel it too?,34
Telephone,Post-Chorus,FANDOM,So I'll just tell my telephone,35
Telephone,Post-Chorus,FANDOM,All of the above when I'm alone,36
Telephone,Bridge,FANDOM,(I've gotta let you know),37
Telephone,Bridge,FANDOM,(That I think that I love you so),38
Telephone,Bridge,FANDOM,(You could be my only one),39
Telephone,Bridge,FANDOM,('Cause I think that I love you so),40
Telephone,Bridge,FANDOM,I've gotta let you know,41
Telephone,Bridge,FANDOM,That I think that I love you so,42
Telephone,Bridge,FANDOM,You could be my only one,43
Telephone,Bridge,FANDOM,I’ve gotta let you know,44
Telephone,Chorus,FANDOM,I know we only just met,45
Telephone,Chorus,FANDOM,So why do I feel invested?,46
Telephone,Chorus,FANDOM,Do you feel it too?,47
Telephone,Chorus,FANDOM,Do you feel it too?,48
Telephone,Chorus,FANDOM,I can be your best yet,49
Telephone,Chorus,FANDOM,Future favorite regret,50
Telephone,Chorus,FANDOM,Do you feel it too?,51
Telephone,Chorus,FANDOM,Do you feel it too?,52
Telephone,Post-Chorus,FANDOM,So I'll just tell my telephone,53
Telephone,Post-Chorus,FANDOM,All of the above when I'm alone,54
Telephone,Post-Chorus,FANDOM,So I'll just tell my telephone,55
Telephone,Post-Chorus,FANDOM,All of the above when I'm alone,56
Telephone,Outro,FANDOM,He's losing his mind,57
Telephone,Outro,FANDOM,And I'm reaping all the benefits,58
Group Chat,Verse,FANDOM,My name's Otto,1
Group Chat,Verse,FANDOM,And my name's Geoff,2
Group Chat,Verse,FANDOM,And my name's Awsten,3
Group Chat,Verse,FANDOM,And we're all friendsYou might also like,4
Turbulent,Verse 1,FANDOM,You had your own Pete Wentz and Patrick combined,1
Turbulent,Verse 1,FANDOM,Writing you songs and singing them all like,2
Turbulent,Verse 1,FANDOM,Every single day,3
Turbulent,Verse 1,FANDOM,Tour brings that special pain,4
Turbulent,Pre-Chorus,FANDOM,So fuck yourself and fuck your feelings,5
Turbulent,Pre-Chorus,FANDOM,"I believe, but not in you and me, so",6
Turbulent,Pre-Chorus,FANDOM,So fuck yourself and fuck your feelings,7
Turbulent,Pre-Chorus,FANDOM,"I believe, but not in you and me, so",8
Turbulent,Chorus,FANDOM,"I'd unfuck you if I could, ooh, ooh, ooh",9
Turbulent,Chorus,FANDOM,I'd unlove you like I should have,10
