track_name,element,album,lyrics,line
(Nice Dream),Chorus,The Bends,Nice dream,12
(Nice Dream),Chorus,The Bends,Nice dream,13
(Nice Dream),Chorus,The Bends,Nice dream,14
(Nice Dream),Chorus,The Bends,Nice dream,15
(Nice Dream),Chorus,The Bends,Nice dream,16
(Nice Dream),Chorus,The Bends,Nice dream,17
(Nice Dream),Chorus,The Bends,Nice dream (If you think that you're strong enough),18
(Nice Dream),Chorus,The Bends,Nice dream (If you think you belong enough),19
(Nice Dream),Chorus,The Bends,Nice dream (If you think that you're strong enough),20
(Nice Dream),Chorus,The Bends,Nice dream (If you think you belong enough),21
(Nice Dream),Chorus,The Bends,You might also like,22
(Nice Dream),Bridge,The Bends,Now come home,23
(Nice Dream),Bridge,The Bends,Now come home,24
(Nice Dream),Bridge,The Bends,Now come home,25
(Nice Dream),Bridge,The Bends,Now come home,26
(Nice Dream),Chorus,The Bends,Nice dream,27
(Nice Dream),Chorus,The Bends,Nice dream,28
(Nice Dream),Chorus,The Bends,Nice dream,29
(Nice Dream),Chorus,The Bends,Nice dream,30
Just,Verse 1,The Bends,Can't get the stink off,1
Just,Verse 1,The Bends,He's been hanging 'round for days,2
Just,Verse 1,The Bends,Comes like a comet,3
Just,Verse 1,The Bends,Suckered you but not your friends,4
Just,Pre-Chorus 1,The Bends,One day he'll get to you,5
Just,Pre-Chorus 1,The Bends,And teach you how to be a holy cow,6
Just,Chorus,The Bends,"You do it to yourself, you do",7
Just,Chorus,The Bends,And that's why it really hurts,8
Just,Chorus,The Bends,"Is that you do it to yourself, just you",9
Just,Chorus,The Bends,You and no one else,10
Just,Chorus,The Bends,You do it to yourself,11
Just,Chorus,The Bends,You do it to yourself,12
Just,Verse 2,The Bends,Don't get my sympathy,13
Just,Verse 2,The Bends,Hanging out the fifteenth floor,14
Just,Verse 2,The Bends,You've changed the locks three times,15
Just,Verse 2,The Bends,He still comes reeling through the door,16
Just,Pre-Chorus 2,The Bends,One day I'll get to you,17
Just,Pre-Chorus 2,The Bends,And teach you how to get to purest hell,18
Just,Pre-Chorus 2,The Bends,You might also like,19
Just,Chorus,The Bends,"You do it to yourself, you do",20
Just,Chorus,The Bends,And that's why it really hurts,21
Just,Chorus,The Bends,"Is that you do it to yourself, just you",22
Just,Chorus,The Bends,You and no one else,23
Just,Chorus,The Bends,You do it to yourself,24
Just,Chorus,The Bends,You do it to yourself,25
Just,Chorus,The Bends,"You do it to yourself, you do",26
Just,Chorus,The Bends,And that's why it really hurts,27
Just,Chorus,The Bends,"Is that you do it to yourself, just you",28
Just,Chorus,The Bends,You and no one else,29
Just,Chorus,The Bends,You do it to yourself,30
Just,Chorus,The Bends,You do it to yourself,31
Just,Chorus,The Bends,Self,32
Just,Outro,The Bends,(You do it to yourself!),33
Just,Outro,The Bends,(You do it to yourself!),34
Just,Outro,The Bends,"(Oh, you do it to yourself!)",35
Just,Outro,The Bends,"(Oh, you do it to yourself!)",36
My Iron Lung,Verse 1,The Bends,"Faith, you're driving me away",1
My Iron Lung,Verse 1,The Bends,You do it every day,2
My Iron Lung,Verse 1,The Bends,"You don't mean it, but it hurts like hell",3
My Iron Lung,Verse 1,The Bends,My brain says I'm receiving pain,4
My Iron Lung,Verse 1,The Bends,A lack of oxygen,5
My Iron Lung,Verse 1,The Bends,"From my life support, my iron lung",6
My Iron Lung,Verse 2,The Bends,We're too young to fall asleep,7
My Iron Lung,Verse 2,The Bends,Too cynical to speak,8
My Iron Lung,Verse 2,The Bends,"We are losing it, can't you tell?",9
My Iron Lung,Verse 2,The Bends,We scratch our eternal itch,10
My Iron Lung,Verse 2,The Bends,Our twentieth century bitch,11
My Iron Lung,Verse 2,The Bends,We are grateful for our iron lung,12
My Iron Lung,Chorus,The Bends,"The headshrinkers, they want my everything",13
My Iron Lung,Chorus,The Bends,"My uncle Bill, my Belisha beacon",14
My Iron Lung,Chorus,The Bends,"The headshrinkers, they want my everything",15
My Iron Lung,Chorus,The Bends,"My uncle Bill, my Belisha beacon",16
My Iron Lung,Verse 3,The Bends,"Suck, suck your teenage thumb",17
My Iron Lung,Verse 3,The Bends,Toilet trained and dumb,18
My Iron Lung,Verse 3,The Bends,"When the power runs out, we'll just hum",19
My Iron Lung,Verse 3,The Bends,"This, this is our new song",20
My Iron Lung,Verse 3,The Bends,Just like the last one,21
My Iron Lung,Verse 3,The Bends,"A total waste of time, my iron lung",22
My Iron Lung,Verse 3,The Bends,You might also like,23
My Iron Lung,Chorus,The Bends,"The headshrinkers, they want my everything",24
My Iron Lung,Chorus,The Bends,"My uncle Bill, my Belisha beacon",25
My Iron Lung,Chorus,The Bends,"The headshrinkers, they want my everything",26
My Iron Lung,Chorus,The Bends,"My uncle Bill, my Belisha beacon",27
My Iron Lung,Bridge,The Bends,"And if you're frightened, you can be frightened",28
My Iron Lung,Bridge,The Bends,"You can be, it's okay",29
My Iron Lung,Bridge,The Bends,"And if you're frightened, you can be frightened",30
My Iron Lung,Bridge,The Bends,"You can be, it's okay",31
My Iron Lung,Chorus,The Bends,"The headshrinkers, they want my everything",32
My Iron Lung,Chorus,The Bends,"My uncle Bill, my Belisha beacon",33
My Iron Lung,Chorus,The Bends,"The headshrinkers, they want my everything",34
My Iron Lung,Chorus,The Bends,"My uncle Bill, my Belisha beacon",35
Bullet Proof... I Wish I Was,Verse 1,The Bends,Limb by limb and tooth by tooth,1
Bullet Proof... I Wish I Was,Verse 1,The Bends,Stirring up inside of me,2
Bullet Proof... I Wish I Was,Verse 1,The Bends,"Every day, every hour",3
Bullet Proof... I Wish I Was,Verse 1,The Bends,Wish that I... was bulletproof,4
Bullet Proof... I Wish I Was,Verse 2,The Bends,"Wax me, mould me",5
Bullet Proof... I Wish I Was,Verse 2,The Bends,Heat the pins and stab them in,6
Bullet Proof... I Wish I Was,Verse 2,The Bends,You have turned me into this,7
Bullet Proof... I Wish I Was,Verse 2,The Bends,Just wish that it,8
Bullet Proof... I Wish I Was,Chorus,The Bends,Was bulletproof,9
Bullet Proof... I Wish I Was,Chorus,The Bends,Was bulletproof,10
Bullet Proof... I Wish I Was,Verse 3,The Bends,"So, pay me money and take a shot",11
Bullet Proof... I Wish I Was,Verse 3,The Bends,"Lead, fill the hole in me",12
Bullet Proof... I Wish I Was,Verse 3,The Bends,I could burst a million bubbles,13
Bullet Proof... I Wish I Was,Verse 3,The Bends,All surrogate,14
Bullet Proof... I Wish I Was,Chorus,The Bends,And bulletproof,15
Bullet Proof... I Wish I Was,Chorus,The Bends,And bulletproof,16
Bullet Proof... I Wish I Was,Chorus,The Bends,And bulletproof,17
Bullet Proof... I Wish I Was,Chorus,The Bends,BulletproofYou might also like,18
Black Star,Verse 1,The Bends,I get home from work,1
Black Star,Verse 1,The Bends,And you're still standing in your dressing gown,2
Black Star,Verse 1,The Bends,"Well, what am I to do?",3
Black Star,Verse 1,The Bends,I know all the things around your head,4
Black Star,Verse 1,The Bends,And what they do to you,5
Black Star,Pre-Chorus 1,The Bends,What are we coming to?,6
Black Star,Pre-Chorus 1,The Bends,What are we gonna do?,7
Black Star,Chorus,The Bends,Blame it on the black star,8
Black Star,Chorus,The Bends,Blame it on the falling sky,9
Black Star,Chorus,The Bends,Blame it on the satellite,10
Black Star,Chorus,The Bends,That beams me home,11
Black Star,Verse 2,The Bends,The troubled words of a troubled mind,12
Black Star,Verse 2,The Bends,I try to understand what is eating you,13
Black Star,Verse 2,The Bends,"I try to stay awake, but it's fifty-eight hours",14
Black Star,Verse 2,The Bends,Since that I last slept with you,15
Black Star,Pre-Chorus 2,The Bends,What are we coming to?,16
Black Star,Pre-Chorus 2,The Bends,I just don't know anymore,17
Black Star,Pre-Chorus 2,The Bends,You might also like,18
Black Star,Chorus,The Bends,Blame it on the black star,19
Black Star,Chorus,The Bends,Blame it on the falling sky,20
Black Star,Chorus,The Bends,Blame it on the satellite,21
Black Star,Chorus,The Bends,That beams me home,22
Black Star,Verse 3,The Bends,I get on the train and I just stand about,23
Black Star,Verse 3,The Bends,Now that I don't think of you,24
Black Star,Verse 3,The Bends,"I keep falling over, I keep passing out",25
Black Star,Verse 3,The Bends,When I see a face like you,26
Black Star,Pre-Chorus 3,The Bends,What am I coming to?,27
Black Star,Pre-Chorus 3,The Bends,I'm gonna melt down,28
Black Star,Chorus,The Bends,Blame it on the black star,29
Black Star,Chorus,The Bends,Blame it on the falling sky,30
Black Star,Chorus,The Bends,Blame it on the satellite,31
Black Star,Chorus,The Bends,That beams me home,32
Black Star,Outro,The Bends,"Ah, this is killing me",33
Black Star,Outro,The Bends,"Ah, this is killing me",34
Sulk,Verse 1,The Bends,"You bite through the big wall, the big wall bites back",1
Sulk,Verse 1,The Bends,"You sit there and sulk, you sit there and bawl",2
Sulk,Verse 1,The Bends,You look so pretty when you're on your knees,3
Sulk,Verse 1,The Bends,Disinfected and eager to please,4
Sulk,Chorus,The Bends,Sometimes you sulk,5
Sulk,Chorus,The Bends,Sometimes you burn,6
Sulk,Chorus,The Bends,God rest your soul,7
Sulk,Chorus,The Bends,When the loving comes but we're already gone,8
Sulk,Chorus,The Bends,"Just like your dad, you'll never change",9
Sulk,Verse 2,The Bends,"Each time it comes, it eats me alive",10
Sulk,Verse 2,The Bends,"I try to behave, but it eats me alive",11
Sulk,Verse 2,The Bends,So I declare a holiday,12
Sulk,Verse 2,The Bends,"Fall asleep, drift away",13
Sulk,Chorus,The Bends,Sometimes you sulk,14
Sulk,Chorus,The Bends,Sometimes you burn,15
Sulk,Chorus,The Bends,God rest your soul,16
Sulk,Chorus,The Bends,When the loving comes but we're already gone,17
Sulk,Chorus,The Bends,"Just like your dad, you'll never change",18
Sulk,Chorus,The Bends,You might also like,19
Sulk,Chorus,The Bends,Sometimes you sulk,20
Sulk,Chorus,The Bends,Sometimes you burn,21
Sulk,Chorus,The Bends,God rest your soul,22
Sulk,Chorus,The Bends,When the loving comes but we're already gone,23
Sulk,Chorus,The Bends,"Just like your dad, you'll never change",24
Street Spirit (Fade Out),Verse 1,The Bends,Rows of houses all bearing down on me,1
Street Spirit (Fade Out),Verse 1,The Bends,I can feel their blue hands touching me,2
Street Spirit (Fade Out),Verse 1,The Bends,All these things into position,3
Street Spirit (Fade Out),Verse 1,The Bends,All these things we'll one day swallow whole,4
Street Spirit (Fade Out),Chorus,The Bends,And fade out again,5
Street Spirit (Fade Out),Chorus,The Bends,And fade out,6
Street Spirit (Fade Out),Verse 2,The Bends,"This machine will, will not communicate",7
Street Spirit (Fade Out),Verse 2,The Bends,These thoughts and the strain I am under,8
Street Spirit (Fade Out),Verse 2,The Bends,"Be a world child, form a circle",9
Street Spirit (Fade Out),Verse 2,The Bends,Before we all go under,10
Street Spirit (Fade Out),Chorus,The Bends,And fade out again,11
Street Spirit (Fade Out),Chorus,The Bends,And fade out again,12
Street Spirit (Fade Out),Bridge,The Bends,"Ah-na-na, ah-na-na",13
Street Spirit (Fade Out),Bridge,The Bends,"Ah-na-na, ah-na-na",14
Street Spirit (Fade Out),Bridge,The Bends,"Ah-na-na, ah-na-na",15
Street Spirit (Fade Out),Bridge,The Bends,"Ah-na-na, ah-na-na",16
Street Spirit (Fade Out),Bridge,The Bends,You might also like,17
Street Spirit (Fade Out),Verse 3,The Bends,"Cracked eggs, dead birds, scream as they fight for life",18
Street Spirit (Fade Out),Verse 3,The Bends,"I can feel death, can see its beady eyes",19
Street Spirit (Fade Out),Verse 3,The Bends,All these things into position,20
Street Spirit (Fade Out),Verse 3,The Bends,All these things we'll one day swallow whole,21
Street Spirit (Fade Out),Chorus,The Bends,And fade out again,22
Street Spirit (Fade Out),Chorus,The Bends,And fade out again,23
Street Spirit (Fade Out),Outro,The Bends,"Ah-na-na, ah-na-na",24
Street Spirit (Fade Out),Outro,The Bends,"Ah-na-na, ah-na-na",25
Street Spirit (Fade Out),Outro,The Bends,"Ah-na-na, ah-na-na",26
Street Spirit (Fade Out),Outro,The Bends,"Ah-na-na, ah-na-na",27
Street Spirit (Fade Out),Outro,The Bends,"Immerse your soul in love (Ah-na-na, ah-na-na)",28
Street Spirit (Fade Out),Outro,The Bends,"(Ah-na-na, ah-na-na)",29
Street Spirit (Fade Out),Outro,The Bends,"Immerse your soul in love (Ah-na-na, ah-na-na)",30
Airbag,Verse 1,OK Computer,In the next world war,1
Airbag,Verse 1,OK Computer,In a jackknifed juggernaut,2
Airbag,Verse 1,OK Computer,I am born again,3
Airbag,Verse 1,OK Computer,In the neon sign,4
Airbag,Verse 1,OK Computer,Scrolling up and down,5
Airbag,Verse 1,OK Computer,I am born again,6
Airbag,Chorus,OK Computer,In an interstellar burst,7
Airbag,Chorus,OK Computer,I'm back to save the universe,8
Airbag,Verse 2,OK Computer,"In a deep, deep sleep",9
Airbag,Verse 2,OK Computer,Of the innocent,10
Airbag,Verse 2,OK Computer,I am born again,11
Airbag,Verse 2,OK Computer,In a fast German car,12
Airbag,Verse 2,OK Computer,I'm amazed that I survived,13
Airbag,Verse 2,OK Computer,An airbag saved my life,14
Airbag,Chorus,OK Computer,In an interstellar burst,15
Airbag,Chorus,OK Computer,I am back to save the universe,16
Airbag,Instrumental Break,OK Computer,You might also like,17
Airbag,Chorus,OK Computer,In an interstellar burst,18
Airbag,Chorus,OK Computer,I am back to save the universe,19
Airbag,Chorus,OK Computer,In an interstellar burst,20
Airbag,Chorus,OK Computer,I am back to save the universe,21
Paranoid Android,Verse 1,OK Computer,"Please, could you stop the noise?",1
Paranoid Android,Verse 1,OK Computer,I'm trying to get some rest,2
Paranoid Android,Verse 1,OK Computer,From all the unborn chicken voices,3
Paranoid Android,Verse 1,OK Computer,In my head,4
Paranoid Android,Chorus,OK Computer,What's that?,5
Paranoid Android,Chorus,OK Computer,"(I may be paranoid, but not an android)",6
Paranoid Android,Chorus,OK Computer,What's that?,7
Paranoid Android,Chorus,OK Computer,"(I may be paranoid, but not an android)",8
Paranoid Android,Verse 2,OK Computer,When I am king,9
Paranoid Android,Verse 2,OK Computer,You will be first against the wall,10
Paranoid Android,Verse 2,OK Computer,With your opinion,11
Paranoid Android,Verse 2,OK Computer,Which is of no consequence at all,12
Paranoid Android,Chorus,OK Computer,What's that?,13
Paranoid Android,Chorus,OK Computer,"(I may be paranoid, but no android)",14
Paranoid Android,Chorus,OK Computer,What's that?,15
Paranoid Android,Chorus,OK Computer,"(I may be paranoid, but no android)",16
Paranoid Android,Bridge 1,OK Computer,Ambition makes you look pretty ugly,17
Paranoid Android,Bridge 1,OK Computer,"Kicking, squealing, Gucci little piggy",18
Paranoid Android,Bridge 1,OK Computer,"You don't remember, you don't remember",19
Paranoid Android,Bridge 1,OK Computer,Why don't you remember my name?,20
Paranoid Android,Bridge 1,OK Computer,"Off with his head, man, off with his head, man",21
Paranoid Android,Bridge 1,OK Computer,Why don't you remember my name?,22
Paranoid Android,Bridge 1,OK Computer,I guess he does,23
Paranoid Android,Bridge 1,OK Computer,You might also like,24
Paranoid Android,Bridge 2,OK Computer,"Rain down, rain down",25
Paranoid Android,Bridge 2,OK Computer,"Come on, rain down on me",26
Paranoid Android,Bridge 2,OK Computer,From a great height,27
Paranoid Android,Bridge 2,OK Computer,"From a great height, height",28
Paranoid Android,Bridge 2,OK Computer,"Rain down, rain down",29
Paranoid Android,Bridge 2,OK Computer,"Come on, rain down on me",30
Paranoid Android,Bridge 2,OK Computer,From a great height,31
Paranoid Android,Bridge 2,OK Computer,"From a great height, height",32
Paranoid Android,Bridge 2,OK Computer,"That's it, sir, you're leaving (Rain down)",33
Paranoid Android,Bridge 2,OK Computer,The crackle of pigskin (Rain down),34
Paranoid Android,Bridge 2,OK Computer,"The dust and the screaming (Come on, rain down)",35
Paranoid Android,Bridge 2,OK Computer,The yuppies networking (On me),36
Paranoid Android,Bridge 2,OK Computer,"The panic, the vomit (From a great height)",37
Paranoid Android,Bridge 2,OK Computer,"The panic, the vomit (From a great height)",38
Paranoid Android,Bridge 2,OK Computer,God loves his children,39
Paranoid Android,Bridge 2,OK Computer,"God loves his children, yeah",40
Subterranean Homesick Alien,Verse 1,OK Computer,The breath of the morning I keep forgetting,1
Subterranean Homesick Alien,Verse 1,OK Computer,The smell of the warm summer air,2
Subterranean Homesick Alien,Verse 1,OK Computer,I live in a town where you can't smell a thing,3
Subterranean Homesick Alien,Verse 1,OK Computer,You watch your feet for cracks in the pavement,4
Subterranean Homesick Alien,Verse 1,OK Computer,Up above aliens hover,5
Subterranean Homesick Alien,Verse 1,OK Computer,Making home movies for the folks back home,6
Subterranean Homesick Alien,Verse 1,OK Computer,Of all these weird creatures who lock up their spirits,7
Subterranean Homesick Alien,Verse 1,OK Computer,Drill holes in themselves and live for their secrets,8
Subterranean Homesick Alien,Chorus,OK Computer,"They're all uptight, uptight",9
Subterranean Homesick Alien,Chorus,OK Computer,"Uptight, uptight",10
Subterranean Homesick Alien,Chorus,OK Computer,"Uptight, uptight",11
Subterranean Homesick Alien,Verse 2,OK Computer,I wish that they'd swoop down in a country lane,12
Subterranean Homesick Alien,Verse 2,OK Computer,Late at night when I'm driving,13
Subterranean Homesick Alien,Verse 2,OK Computer,Take me on board their beautiful ship,14
Subterranean Homesick Alien,Verse 2,OK Computer,Show me the world as I'd love to see it,15
Subterranean Homesick Alien,Verse 2,OK Computer,I'd tell all my friends but they'd never believe me,16
Subterranean Homesick Alien,Verse 2,OK Computer,They'd think that I'd finally lost it completely,17
Subterranean Homesick Alien,Verse 2,OK Computer,I'd show them the stars and the meaning of life,18
Subterranean Homesick Alien,Verse 2,OK Computer,They'd shut me away,19
Subterranean Homesick Alien,Bridge,OK Computer,"But I'd be alright, alright",20
Subterranean Homesick Alien,Bridge,OK Computer,"Mom, I'm alright, alright",21
Subterranean Homesick Alien,Bridge,OK Computer,You might also like,22
Subterranean Homesick Alien,Chorus,OK Computer,"I'm just uptight, uptight",23
Subterranean Homesick Alien,Chorus,OK Computer,"Uptight, uptight",24
Subterranean Homesick Alien,Chorus,OK Computer,"Uptight, uptight",25
Subterranean Homesick Alien,Chorus,OK Computer,"Uptight, uptight",26
Subterranean Homesick Alien,Chorus,OK Computer,Uptight,27
Exit Music (For A Film),Verse 1,OK Computer,Wake from your sleep,1
Exit Music (For A Film),Verse 1,OK Computer,The drying of your tears,2
Exit Music (For A Film),Verse 1,OK Computer,"Today we escape, we escape",3
Exit Music (For A Film),Verse 2,OK Computer,Pack and get dressed,4
Exit Music (For A Film),Verse 2,OK Computer,Before your father hears us,5
Exit Music (For A Film),Verse 2,OK Computer,Before all hell breaks loose,6
Exit Music (For A Film),Verse 3,OK Computer,"Breathe, keep breathing",7
Exit Music (For A Film),Verse 3,OK Computer,Don't lose your nerve,8
Exit Music (For A Film),Verse 3,OK Computer,"Breathe, keep breathing",9
Exit Music (For A Film),Verse 3,OK Computer,I can't do this alone,10
Exit Music (For A Film),Verse 4,OK Computer,Sing us a song,11
Exit Music (For A Film),Verse 4,OK Computer,A song to keep us warm,12
Exit Music (For A Film),Verse 4,OK Computer,There's such a chill,13
Exit Music (For A Film),Verse 4,OK Computer,Such a chill,14
Exit Music (For A Film),Verse 5,OK Computer,And you can laugh a spineless laugh,15
Exit Music (For A Film),Verse 5,OK Computer,We hope your rules and wisdom choke you,16
Exit Music (For A Film),Verse 5,OK Computer,Now we are one in everlasting peace,17
Exit Music (For A Film),Verse 5,OK Computer,"We hope that you choke, that you choke",18
Exit Music (For A Film),Verse 5,OK Computer,You might also like,19
Exit Music (For A Film),Outro,OK Computer,We hope that you choke,20
Exit Music (For A Film),Outro,OK Computer,That you choke,21
Exit Music (For A Film),Outro,OK Computer,We hope that you choke,22
Exit Music (For A Film),Outro,OK Computer,That you choke,23
Let Down,Verse 1,OK Computer,"Transport, motorways and tramlines",1
Let Down,Verse 1,OK Computer,Starting and then stopping,2
Let Down,Verse 1,OK Computer,Taking off and landing,3
Let Down,Verse 1,OK Computer,The emptiest of feelings,4
Let Down,Verse 1,OK Computer,Disappointed people,5
Let Down,Verse 1,OK Computer,Clinging on to bottles,6
Let Down,Verse 1,OK Computer,"And when it comes it's so, so disappointing",7
Let Down,Chorus,OK Computer,Let down and hanging around,8
Let Down,Chorus,OK Computer,Crushed like a bug in the ground,9
Let Down,Chorus,OK Computer,Let down and hanging around,10
Let Down,Verse 2,OK Computer,"Shell smashed, juices flowing",11
Let Down,Verse 2,OK Computer,"Wings twitch, legs are going",12
Let Down,Verse 2,OK Computer,Don't get sentimental,13
Let Down,Verse 2,OK Computer,It always ends up drivel,14
Let Down,Pre-Chorus,OK Computer,One day I am gonna grow wings,15
Let Down,Pre-Chorus,OK Computer,A chemical reaction,16
Let Down,Pre-Chorus,OK Computer,Hysterical and useless,17
Let Down,Pre-Chorus,OK Computer,Hysterical and,18
Let Down,Pre-Chorus,OK Computer,You might also like,19
Let Down,Chorus,OK Computer,Let down and hanging around,20
Let Down,Chorus,OK Computer,Crushed like a bug in the ground,21
Let Down,Chorus,OK Computer,Let down and hanging around,22
Let Down,Bridge,OK Computer,Let down again,23
Let Down,Bridge,OK Computer,Let down again,24
Let Down,Bridge,OK Computer,Let down again,25
Let Down,Verse 3,OK Computer,"You know, you know where you are with",26
Let Down,Verse 3,OK Computer,You know where you are with,27
Let Down,Verse 3,OK Computer,Floor collapsing,28
Let Down,Verse 3,OK Computer,"Floating, bouncing back",29
Let Down,Pre-Chorus,OK Computer,And one day,30
Let Down,Pre-Chorus,OK Computer,I am gonna grow wings,31
Let Down,Pre-Chorus,OK Computer,A chemical reaction,32
Let Down,Pre-Chorus,OK Computer,(You know where you are),33
Let Down,Pre-Chorus,OK Computer,Hysterical and useless,34
Let Down,Pre-Chorus,OK Computer,(You know where you are),35
Let Down,Pre-Chorus,OK Computer,Hysterical and,36
Let Down,Pre-Chorus,OK Computer,(You know where you are),37
Let Down,Chorus,OK Computer,Let down and hanging around,38
Let Down,Chorus,OK Computer,Crushed like a bug in the ground,39
Let Down,Chorus,OK Computer,Let down and hanging around,40
Karma Police,Verse 1,OK Computer,"Karma police, arrest this man",1
Karma Police,Verse 1,OK Computer,He talks in maths,2
Karma Police,Verse 1,OK Computer,He buzzes like a fridge,3
Karma Police,Verse 1,OK Computer,He's like a detuned radio,4
Karma Police,Verse 2,OK Computer,"Karma police, arrest this girl",5
Karma Police,Verse 2,OK Computer,Her Hitler hairdo is making me feel ill,6
Karma Police,Verse 2,OK Computer,And we have crashed her party,7
Karma Police,Chorus,OK Computer,This is what you get,8
Karma Police,Chorus,OK Computer,This is what you get,9
Karma Police,Chorus,OK Computer,This is what you get,10
Karma Police,Chorus,OK Computer,When you mess with us,11
Karma Police,Verse 3,OK Computer,"Karma police, I've given all I can, it's not enough",12
Karma Police,Verse 3,OK Computer,"I've given all I can, but we're still on the payroll",13
Karma Police,Chorus,OK Computer,This is what you get,14
Karma Police,Chorus,OK Computer,This is what you get,15
Karma Police,Chorus,OK Computer,This is what you get,16
Karma Police,Chorus,OK Computer,When you mess with us,17
Karma Police,Chorus,OK Computer,You might also like,18
Karma Police,Outro,OK Computer,For a minute there,19
Karma Police,Outro,OK Computer,"I lost myself, I lost myself",20
Karma Police,Outro,OK Computer,"Phew, for a minute there",21
Karma Police,Outro,OK Computer,"I lost myself, I lost myself",22
Karma Police,Outro,OK Computer,For a minute there,23
Karma Police,Outro,OK Computer,"I lost myself, I lost myself",24
Karma Police,Outro,OK Computer,"Phew, for a minute there",25
Karma Police,Outro,OK Computer,"I lost myself, I lost myself",26
Fitter Happier,Spoken Verse,OK Computer,"Fitter, happier, more productive",1
Fitter Happier,Spoken Verse,OK Computer,"Comfortable, not drinking too much",2
Fitter Happier,Spoken Verse,OK Computer,Regular exercise at the gym three days a week,3
Fitter Happier,Spoken Verse,OK Computer,Getting on better with your associate employee contemporaries,4
Fitter Happier,Spoken Verse,OK Computer,At ease,5
Fitter Happier,Spoken Verse,OK Computer,Eating well,6
Fitter Happier,Spoken Verse,OK Computer,No more microwave dinners and saturated fats,7
Fitter Happier,Spoken Verse,OK Computer,"A patient, better driver",8
Fitter Happier,Spoken Verse,OK Computer,A safer car,9
Fitter Happier,Spoken Verse,OK Computer,Baby smiling in back seat,10
Fitter Happier,Spoken Verse,OK Computer,"Sleeping well, no bad dreams",11
Fitter Happier,Spoken Verse,OK Computer,No paranoia,12
Fitter Happier,Spoken Verse,OK Computer,Careful to all animals,13
Fitter Happier,Spoken Verse,OK Computer,Never washing spiders down the plughole,14
Fitter Happier,Spoken Verse,OK Computer,Keep in contact with old friends,15
Fitter Happier,Spoken Verse,OK Computer,Enjoy a drink now and then,16
Fitter Happier,Spoken Verse,OK Computer,Will frequently check credit at moral bank,17
Fitter Happier,Spoken Verse,OK Computer,Hole in wall,18
Fitter Happier,Spoken Verse,OK Computer,Favors for favors,19
Fitter Happier,Spoken Verse,OK Computer,"Fond, but not in love",20
Fitter Happier,Spoken Verse,OK Computer,Charity standing orders,21
Fitter Happier,Spoken Verse,OK Computer,On Sundays ring road supermarket,22
Fitter Happier,Spoken Verse,OK Computer,No killing moths or putting boiling water on the ants,23
Fitter Happier,Spoken Verse,OK Computer,"Car wash, also on Sundays",24
Fitter Happier,Spoken Verse,OK Computer,No longer afraid of the dark or midday shadows,25
Fitter Happier,Spoken Verse,OK Computer,Nothing so ridiculously teenage and desperate,26
Fitter Happier,Spoken Verse,OK Computer,Nothing so childish,27
Fitter Happier,Spoken Verse,OK Computer,At a better pace,28
Fitter Happier,Spoken Verse,OK Computer,Slower and more calculated,29
Fitter Happier,Spoken Verse,OK Computer,No chance of escape,30
Fitter Happier,Spoken Verse,OK Computer,Now self-employed,31
Fitter Happier,Spoken Verse,OK Computer,"Concerned, but powerless",32
Fitter Happier,Spoken Verse,OK Computer,"An empowered and informed member of society Pragmatism, not idealism",33
Fitter Happier,Spoken Verse,OK Computer,Will not cry in public,34
Fitter Happier,Spoken Verse,OK Computer,Less chance of illness,35
Fitter Happier,Spoken Verse,OK Computer,Tires that grip in the wet,36
Fitter Happier,Spoken Verse,OK Computer,Shot of baby strapped in back seat,37
Fitter Happier,Spoken Verse,OK Computer,A good memory,38
Fitter Happier,Spoken Verse,OK Computer,Still cries at a good film,39
Fitter Happier,Spoken Verse,OK Computer,Still kisses with saliva,40
Fitter Happier,Spoken Verse,OK Computer,No longer empty and frantic,41
Fitter Happier,Spoken Verse,OK Computer,Like a cat,42
Fitter Happier,Spoken Verse,OK Computer,Tied to a stick,43
Fitter Happier,Spoken Verse,OK Computer,That's driven into,44
Fitter Happier,Spoken Verse,OK Computer,Frozen winter shit,45
Fitter Happier,Spoken Verse,OK Computer,The ability to laugh at weakness,46
Fitter Happier,Spoken Verse,OK Computer,Calm,47
Fitter Happier,Spoken Verse,OK Computer,"Fitter, healthier and more productive",48
Fitter Happier,Spoken Verse,OK Computer,A pig,49
Fitter Happier,Spoken Verse,OK Computer,In a cage,50
Fitter Happier,Spoken Verse,OK Computer,On antibioticsYou might also like,51
Electioneering,Verse 1,OK Computer,"I will stop, I will stop at nothing",1
Electioneering,Verse 1,OK Computer,Say the right things when electioneering,2
Electioneering,Verse 1,OK Computer,I trust I can rely on your vote,3
Electioneering,Chorus,OK Computer,When I go forwards,4
Electioneering,Chorus,OK Computer,You go backwards,5
Electioneering,Chorus,OK Computer,And somewhere we will meet,6
Electioneering,Chorus,OK Computer,When I go forwards,7
Electioneering,Chorus,OK Computer,You go backwards,8
Electioneering,Chorus,OK Computer,And somewhere we will meet,9
Electioneering,Verse 2,OK Computer,"Riot shields, voodoo economics, your turn, your turn",10
Electioneering,Verse 2,OK Computer,"It's just business, cattle prods and the I.M.F",11
Electioneering,Verse 2,OK Computer,I trust I can rely on your vote,12
Electioneering,Chorus,OK Computer,When I go forwards,13
Electioneering,Chorus,OK Computer,You go backwards,14
Electioneering,Chorus,OK Computer,And somewhere we will meet,15
